cluster_id,top_keywords,earliest_published,latest_published,article_count
9851,"nasty c, hip hop, nominated, 2021, bet, hip, hop",2021-09-15T14:47:05.690Z,2021-09-15T14:47:05.690Z,1
9713,"nigeria, recaptures, inmates, prison, outbreak",2021-09-14T10:41:18.253Z,2021-09-14T10:41:18.253Z,1
7335,"sa, country, world, award, patent, aigenerated, invention, machines",2021-08-03T04:35:43.573Z,2021-08-08T20:43:41.420Z,2
9501,"disney, debut, rest, 2021, films, cinemas",2021-09-12T07:13:08.750Z,2021-09-12T07:13:08.750Z,1
6298,"xiaomi, smartphone, samsung, profit, jump, thanks, strong, chip",2021-07-07T08:40:45.753Z,2021-07-17T06:01:52.353Z,3
7703,"details, emerge, sincklermostert, biting, incident, 2nd, test",2021-08-11T13:17:41.877Z,2021-08-11T13:17:41.877Z,1
8610,"essentials, boost, centre",2021-09-01T04:15:48.657Z,2021-09-01T04:15:48.657Z,1
4305,"elon musk, johnny depp, amber heard, dragged, ongoing, johnny, depp, saga",2021-05-21T15:02:42.107Z,2021-05-21T15:02:42.107Z,1
7781,"look, audi, electric car, new, prototype, futuristic, selfdriving, change",2021-08-12T17:18:42.360Z,2021-08-15T08:35:34.700Z,2
4047,"prince philip, kate middleton, queen, princess, prince william, princess diana, prince, dies",2021-05-17T09:03:37.567Z,2021-06-10T09:05:30.077Z,20
7518,"ombudsman, complaints, funeral, claims",2021-08-06T04:02:26.390Z,2021-08-06T04:02:26.390Z,1
4337,"law, gun, selfdefence, letters, self defence, ban, public, firearm",2021-05-23T05:45:39.080Z,2021-06-03T04:34:15.553Z,10
10025,"osteoarthritis, rheumatoid, arthritis, symptoms, diagnosing, treatment, preventing, risk",2021-09-17T14:53:06.503Z,2021-09-17T15:07:17.377Z,8
389,"cricket sa, csa, new, members council, cricket, sascoc, board, sports",2021-03-03T16:46:02.813Z,2021-05-19T21:34:12.743Z,55
6550,"crown, mandalorian, emmy, nominations, courteney, britney, lgbtq, history",2021-07-13T16:43:09.270Z,2021-07-14T10:34:39.963Z,2
9178,"nasa, rover, finally, drilled, sample, mars, rock, kicking",2021-09-07T19:52:39.613Z,2021-09-07T19:52:39.613Z,1
9094,"virginia, robert, e, lee, statue, wednesday",2021-09-07T05:31:45.533Z,2021-09-07T05:31:45.533Z,1
8175,"megan thee stallion, message, haters, impressive, twerking, skills, watch, freestyle",2021-08-23T18:41:21.423Z,2021-08-23T18:41:21.423Z,1
9103,"dance, greece, trademark, theme, music",2021-09-07T07:17:55.480Z,2021-09-07T07:17:55.480Z,1
9162,"hong kong, completes, airport, runway, pandemic, keeps, city, isolated",2021-09-07T16:01:05.177Z,2021-09-07T16:01:05.177Z,1
9253,"father, weekends, child, afford",2021-09-08T11:52:02.660Z,2021-09-08T11:52:02.660Z,1
6784,"4x4 trail, pajero sport, exploring, mozambique, white, beaches, mitsubishi, pajero",2021-07-20T07:13:32.350Z,2021-07-20T07:13:32.350Z,1
3057,"myanmar, killed, coup, military, forces, group, protesters, colombia",2021-04-24T16:07:33.010Z,2021-07-03T13:29:45.300Z,32
9267,"cape town, talk show, tv, giving, chance, create, talk, show",2021-09-08T13:45:39.893Z,2021-09-08T13:45:39.893Z,1
8930,"south africa, springbok, beef, chicken, meat, petri, dish, coming",2021-09-06T04:35:06.050Z,2021-09-06T04:35:06.050Z,1
7857,"east london, ironman, cancelled",2021-08-15T07:56:28.043Z,2021-08-15T07:56:28.043Z,1
4944,"supermodel, helena, christensen, sizzles, lingerie",2021-06-07T04:12:22.357Z,2021-06-07T04:12:22.357Z,1
8107,"bentley flying spur mulliner, ultimate, luxury, wheels, meet",2021-08-20T11:00:06.923Z,2021-08-20T11:00:06.923Z,1
7180,"bank, accounts, diamond, dealer, louis liebenberg, state, freezes, r100m",2021-07-29T05:42:14.747Z,2021-07-30T04:18:43.013Z,3
523,"free state, pass rate, happened, tops, pile, matric, pass, rate",2021-03-05T09:31:26.010Z,2021-03-05T09:31:26.010Z,1
6375,"nuclear power plant, eastern cape, hearings, held, eskom, plans",2021-07-08T13:05:08.093Z,2021-07-08T13:05:08.093Z,1
2522,"varsity cup, rugby, wrap, round, cput, tuks, varsity shield, unbeaten",2021-04-14T04:05:53.827Z,2021-06-01T05:14:53.493Z,18
512,"travel, flights, sa, covid19, tourism, south africans, qantas, passengers",2021-03-05T07:22:27.800Z,2021-03-29T05:00:31.923Z,23
10574,"child, born, suspected, rare, genetic, condition, dies",2021-09-23T14:14:31.733Z,2021-09-23T14:14:31.733Z,1
1485,"role, playfulness, romantic, relationships",2021-03-23T15:13:46.827Z,2021-03-23T15:13:46.827Z,1
7360,"expensive, drug, world, works, devastating, disease, treats",2021-08-03T09:36:31.663Z,2021-08-03T09:36:31.663Z,1
6960,"tokyo olympics, opening ceremony, opening, ceremony, stunning, photos, team sa, gallery",2021-07-23T13:59:30.040Z,2021-07-24T11:05:00.050Z,3
2846,"showmax, drops, mobileonly, pricing",2021-04-20T12:25:11.240Z,2021-04-20T12:25:11.240Z,1
7551,"load, watch, lost, passersby, stock, beer, sab, truck",2021-08-06T16:29:32.527Z,2021-08-06T16:29:32.527Z,1
9104,"heavy rains, expected, durban, kwazulunatal, roads",2021-09-07T07:25:03.877Z,2021-09-07T07:25:03.877Z,1
5564,"blind date, think, going, takes, courage, new, yorkers, audience",2021-06-21T07:46:38.190Z,2021-06-21T07:46:38.190Z,1
4979,"nft, million, web, auction, bought, cryptoart, entrepreneurs, wild",2021-06-07T13:19:20.707Z,2021-07-03T15:53:23.420Z,17
6849,"ticketpro dome, webuycars, turn, world, biggest, usedcar, dealerships",2021-07-21T10:58:13.400Z,2021-07-21T10:58:13.400Z,1
9770,"creating, time, simple",2021-09-15T04:09:03.627Z,2021-09-15T04:09:03.627Z,1
1686,"jeremy maggs, veteran, news, anchor, resigns, enca",2021-03-26T15:36:39.887Z,2021-03-26T15:36:39.887Z,1
1258,"audi, new, sa, rs 6 avant, rs 7 sportback, engine, specification, prices",2021-03-18T08:31:11.720Z,2021-03-25T09:45:43.770Z,3
6226,"fraud allegations, thuso, motaung, embroiled",2021-07-05T19:25:15.740Z,2021-07-05T19:25:15.740Z,1
3453,"helena wasserman, appoints, new, editor",2021-05-04T07:36:59.653Z,2021-05-04T07:36:59.653Z,1
1070,"google play, eskomsepush, stops, covid, updates, suspension",2021-03-15T13:02:11.930Z,2021-03-15T13:02:11.930Z,1
6008,"dating apps, fewer, hookups, bff, change, tack, include, features",2021-06-30T12:13:09.340Z,2021-07-01T07:25:53.437Z,2
7340,"good, gear, hiking, pants, occasion",2021-08-03T05:12:45.490Z,2021-08-03T05:12:45.490Z,1
7853,"montjane, mahlangu, head, sa, para, team, tokyo 2020 paralympics, team sa",2021-08-15T00:33:02.443Z,2021-08-15T11:29:43.660Z,2
8337,"stop, clean, ears, hydrogen, peroxide, effective, ear, drops",2021-08-29T07:14:43.167Z,2021-08-29T07:14:43.167Z,1
6485,"queen elizabeth ii, statues, queen, victoria, toppled, canada",2021-07-12T08:18:06.400Z,2021-07-12T08:18:06.400Z,1
7557,"cooking, paris",2021-08-07T02:00:07.703Z,2021-08-07T02:00:07.703Z,1
7198,"johnson, black women, faces, lawsuit, targeting, baby, power, carcinogenic",2021-07-29T11:21:54.880Z,2021-07-29T11:21:54.880Z,1
3396,"border, beitbridge, upgrade, cause, weeks, delays, africa, busiest",2021-05-03T03:12:28.913Z,2021-05-09T06:06:28.350Z,2
4895,"sinusitis, doctor, reasons, worse, winter, quick, guide, sinusrelated",2021-06-04T13:56:33.887Z,2021-06-11T11:25:51.350Z,13
6539,"elon musk, ragefired, employees, gives, clear, frank, feedback, jokes",2021-07-13T11:22:24.567Z,2021-07-18T09:32:28.247Z,2
8168,"newly, appointed, district, museum, director, siddeeq, railoun, dies",2021-08-23T15:51:04.267Z,2021-08-23T15:51:04.267Z,1
4924,"edwin sodi, beauty queen, found, love, beauty, queen",2021-06-06T06:24:50.043Z,2021-06-06T06:24:50.043Z,1
7683,"dalindyebo, eastern cape, help, king, kick, son, govt, royal feud",2021-08-11T06:46:33.550Z,2021-08-11T08:03:20.350Z,2
284,"izaziso, kufunwa, odukile, ithandanani, children, foundation, icela, ukufuniswa",2021-03-03T04:00:33.953Z,2021-09-01T04:29:02.687Z,30
6494,"oceans, penguins, wearing, fly, socks, days",2021-07-12T11:31:00.873Z,2021-07-12T11:31:00.873Z,1
10775,"thembi kgatlana, review, story, tale, triumph",2021-09-27T12:36:59.253Z,2021-09-27T12:36:59.253Z,1
10923,"simone biles, compared, olympic, struggles, going, blind, expected, work",2021-09-28T15:30:11.893Z,2021-09-28T15:30:11.893Z,1
1715,"cape town, it, boy, baker, dons, midwife, cap, delivers",2021-03-27T10:34:24.670Z,2021-03-27T10:34:24.670Z,1
5861,"nasa, hubble, telescope, hubble space telescope, backup, computer, glitching, raising",2021-06-27T10:27:25.440Z,2021-07-27T13:11:04.970Z,6
8222,watch,2021-08-25T05:11:09.873Z,2021-08-25T05:11:09.873Z,1
10287,"donation, allows, children, play",2021-09-21T05:52:42.603Z,2021-09-21T05:52:42.603Z,1
7708,"google, sa, searches, past, years, reveals, load shedding, romans",2021-08-11T15:03:11.740Z,2021-08-12T10:42:35.023Z,2
626,"police, lose, million, pieces, evidence",2021-03-07T10:09:55.297Z,2021-03-07T10:09:55.297Z,1
4399,"loyalty programmes, spotlight, concourt, sides, sars, clicks, clubcard, court ruling",2021-05-24T18:43:17.060Z,2021-05-29T22:33:40.200Z,2
6200,"photos, queen, reactions, royal, windsor, horse, show, pure",2021-07-05T11:04:02.553Z,2021-07-05T11:04:02.553Z,1
7749,"ngqamakhwe, traditional, leader, commemorated, inaugurated",2021-08-12T09:46:46.410Z,2021-08-19T12:39:16.833Z,2
1632,"beat, zoom, fatigue, mountain, bike, camino",2021-03-25T17:25:34.143Z,2021-03-25T17:50:38.820Z,2
2959,"good, showing, anc, byelections, steady, growth, eff",2021-04-22T05:45:45.740Z,2021-04-22T05:45:45.740Z,1
6342,"letters, new, equality, act, revolutionary, consequences, submissions, pepuda",2021-07-08T04:27:38.383Z,2021-07-09T13:22:41.677Z,2
2126,"march, 2021",2021-04-06T11:09:26.853Z,2021-04-06T11:09:26.853Z,1
3970,"aquarius, jan",2021-05-14T12:18:35.940Z,2021-05-14T12:18:35.940Z,1
5816,"key, milestones, bonang, illustrious, career",2021-06-25T12:16:07.807Z,2021-06-25T12:16:07.807Z,1
11100,"lions, scarlets, matchday, unchanged, clash, influential, kriel, improving",2021-09-30T12:15:25.860Z,2021-10-01T20:39:53.100Z,3
11073,"ford ranger fx4, watch, guy, understand, sa, love",2021-09-30T05:01:58.620Z,2021-09-30T05:01:58.620Z,1
11042,"watch, covid, science, kitchen, making, perfect, burger",2021-09-30T02:45:07.260Z,2021-09-30T02:45:07.260Z,1
11116,"alleyn diesel, taliban, women, case, extremist, movement, students",2021-09-30T14:25:12.537Z,2021-09-30T14:25:12.537Z,1
10940,"sponsored, value, packaging, waste, capturing, supporting, livelihoods, chain",2021-09-28T19:55:46.217Z,2021-09-28T19:56:23.140Z,2
11096,"england, play, odis, netherlands",2021-09-30T11:11:02.230Z,2021-09-30T11:11:02.230Z,1
5760,"white collar heist, podcast, happened, barry, tannenbaum, ponzi, probe",2021-06-24T14:03:42.563Z,2021-06-24T14:03:42.563Z,1
9051,"granted, tender, years, court, scam, joburg, fraudster, found",2021-09-06T15:30:20.830Z,2021-09-11T22:10:05.417Z,12
9341,"sharks, bulls, currie cup final, du, toit, boost, johan goosen, brace",2021-09-09T11:23:51.863Z,2021-09-11T18:34:54.810Z,6
9434,"councils, slow lounge, comair, wants, sell, business, firstrand, sa",2021-09-10T11:07:07.983Z,2021-09-11T22:09:47.047Z,3
9412,"ed sheeran, celebrates, years, release, debut, album, throwback, photo",2021-09-10T08:28:18.160Z,2021-09-10T08:28:18.160Z,1
8981,"new, suv, driven, hyundai, renault, kiger, sa, pulls",2021-09-06T08:30:06.333Z,2021-09-12T10:09:03.020Z,7
9159,"911, us, 20th, anniversary, jill biden, starts, teaching, person",2021-09-07T15:17:53.863Z,2021-09-12T10:49:08.447Z,7
8953,"simola hillclimb, cars, new, watch, sole, us, competitor, reflects",2021-09-06T05:30:23.440Z,2021-09-11T02:49:10.177Z,5
80,"sa, covid19, opinion, women, business, new, ways, work",2021-03-01T11:06:51.447Z,2021-08-29T10:15:24.100Z,430
9445,"sa, consumers, favour, buying, garages, maas, buttermilk, popular",2021-09-10T12:35:58.017Z,2021-09-10T12:35:58.017Z,1
8948,"rassie, exbok, shares, views, videogate, thumbsucking, eddie jones, demands",2021-09-06T05:12:27.163Z,2021-09-08T16:23:42.093Z,4
9459,"italy, warns, misuse, herpes, drug, covid19, treatment",2021-09-10T18:23:04.390Z,2021-09-10T18:23:04.390Z,1
9402,"south africans, farm, us, hired, white, sued, black, locals",2021-09-10T06:33:30.273Z,2021-09-10T06:33:30.273Z,1
8356,"found, woman, man, bathtub, student, police, body, missing",2021-08-30T04:08:50.007Z,2021-09-04T20:03:20.650Z,26
8982,"texas, abortion, satanic, temple, lobbying, restrictions, wants, faithbased",2021-09-06T08:37:22.500Z,2021-09-10T07:31:26.680Z,3
8,"sa, msunduzi, municipalities, budget, city, covid19, municipality, govt",2021-03-01T03:45:34.543Z,2021-08-28T11:07:21.293Z,480
9467,"stop, sharing, hubbly, bubbly, warns, health, expert",2021-09-11T04:07:03.887Z,2021-09-11T04:07:03.887Z,1
3452,"ben affleck, jennifer lopez, ben, jennifer, lopez, affleck, jlo, alex rodriguez",2021-05-04T07:31:20.740Z,2021-06-18T09:47:13.010Z,14
8698,"eastern cape, desalination, plant, set, ease, impact, drought, questions",2021-09-01T18:25:32.120Z,2021-09-03T04:25:56.950Z,2
9378,"boko haram, nigeria, seizes, tons, fertiliser, meant, bombs",2021-09-09T17:05:42.370Z,2021-09-09T17:05:42.370Z,1
9305,"white house, asks, trump, military, academy, board, appointees, resign",2021-09-09T05:30:15.507Z,2021-09-09T05:30:15.507Z,1
9167,"roger federer, shoemaker, backed, wants, raise, r9bn, listing, wall street",2021-09-07T17:00:26.003Z,2021-09-08T09:28:46.713Z,2
34,"sa, lead, pga, pga tour, golf, tour, golfers, open",2021-03-01T05:08:02.320Z,2021-09-01T17:12:05.590Z,228
9256,"film festival, western, coproduced, jayz, open, london",2021-09-08T12:15:03.473Z,2021-09-08T12:15:03.473Z,1
9131,"synthetic, motor, oils, sa, motorists, enhanced, performance",2021-09-07T12:04:42.690Z,2021-09-07T12:04:42.690Z,1
39,"trump, biden, us, john, matisonn, us capitol, election, book",2021-03-01T06:00:15.480Z,2021-08-27T11:53:31.400Z,151
9343,"master kg, details, horrific, flight, engine, exploded, minute, thought",2021-09-09T11:33:21.177Z,2021-09-09T11:33:21.177Z,1
9143,"pussycat, dolls, founder, nicole, sues, reunion, tour, responds",2021-09-07T12:58:46.300Z,2021-09-08T07:22:24.980Z,2
8393,"meghan markle, meghan, prince harry, markle, royal, exit, palace, staffers",2021-08-30T07:30:33.067Z,2021-09-05T07:34:40.083Z,4
9334,"alcohol sales ban, trauma cases, fewer, complete, uct, su, study",2021-09-09T10:02:59.307Z,2021-09-09T10:02:59.307Z,1
9147,"tourists, venice, soon, use, app, prebook, visit",2021-09-07T13:13:21.053Z,2021-09-07T13:13:21.053Z,1
63,"ssa, zondo commission, police, intelligence, cop, minister, crime intelligence, khehla sitole",2021-03-01T08:46:32.003Z,2021-08-26T03:34:17.743Z,124
4683,"parental alienation, estrangement, vs, legal, professional, explains, difference, coparenting",2021-05-31T08:47:50.107Z,2021-06-18T07:12:40.090Z,5
9373,"potatoes, frost, damage, limpopo, cuts, supply, short",2021-09-09T16:08:53.303Z,2021-09-09T16:08:53.303Z,1
8974,"army, sniper, kills, including, baby, boy, florida, shooting",2021-09-06T08:00:06.317Z,2021-09-06T08:00:06.317Z,1
5094,"tembisa 10, babies, govt, gauteng, birth, decuplets, mother, media",2021-06-09T17:18:29.567Z,2021-06-24T18:15:10.213Z,22
8122,"vlakplaas, cop, anc, defector, court, death, cosas, members",2021-08-20T17:21:29.393Z,2021-08-20T17:21:29.393Z,1
4105,"project, murraysburg, garlic, creating, needed, jobs, western cape, r78m",2021-05-18T12:30:09.283Z,2021-05-30T16:02:22.050Z,2
8467,"coal, sa, energy, greenhouse gas emissions, jumped, years, medupi, kusile",2021-08-30T16:19:17.267Z,2021-09-04T22:03:46.810Z,5
9172,"ofentse mokwena, saa, use, healthy, dose, competition",2021-09-07T18:30:15.053Z,2021-09-07T18:30:15.053Z,1
7257,"expensive, airbnb, rental, sa, province, limpopo, highest, r225k",2021-07-31T05:50:17.203Z,2021-07-31T05:50:17.203Z,1
8627,"dutch, company, raises, million, investment, ebikes, affordable",2021-09-01T07:26:24.730Z,2021-09-01T07:26:24.730Z,1
9148,"beauty, bucks, rihanna, fenty, empire, helped, billionaire",2021-09-07T13:21:15.343Z,2021-09-07T13:21:15.343Z,1
8492,"blocking, function, tvs, hisense, says, values, privacy",2021-08-31T04:29:37.400Z,2021-08-31T04:29:37.400Z,1
4649,"floyd shivambu, lorna maseko, lorna, maseko",2021-05-30T06:08:52.613Z,2021-05-30T06:08:52.613Z,1
8565,"proteas, bavuma, root, england, sri lanka, test, india, sa",2021-08-31T14:52:44.123Z,2021-09-04T21:40:43.253Z,12
8807,"princess charlene, exclusive, admitted, durban, hospital, medical, emergency, closer",2021-09-03T04:43:03.477Z,2021-09-03T09:40:29.300Z,3
4060,"trevor noah, minka kelly, minka, kelly, post, breakup, island, postsplit",2021-05-17T12:54:00.470Z,2021-05-29T07:00:19.013Z,3
8912,"bus crash, egypt, highway, kills, near, suez",2021-09-05T16:17:58.820Z,2021-09-05T16:17:58.820Z,1
8997,"public sector, wage deal, consumer confidence, relief, measures, wage, deal, blues",2021-09-06T10:07:53.350Z,2021-09-06T10:07:53.350Z,1
9225,"britney spears, father, files, end, conservatorship",2021-09-08T06:53:29.843Z,2021-09-08T06:53:29.843Z,1
9281,"underfire, uk, minister, mixes, black, sports, stars",2021-09-08T16:36:56.450Z,2021-09-08T16:36:56.450Z,1
9450,"james bond, daniel craig, fame, daniel, craig, hugh, jackman, came",2021-09-10T14:03:22.143Z,2021-09-10T14:03:22.143Z,1
8405,"sa, response, diesel, sexual health, older, adults, hesitate, talk",2021-08-30T08:47:50.917Z,2021-09-03T04:23:26.837Z,5
10161,"eskom files, fire, sabotage, treasury, delays, drove, eskom, majuba",2021-09-20T07:32:17.027Z,2021-09-20T07:32:17.027Z,1
10212,"survivor, new, watch, modern, medicine, cancer, face, brings",2021-09-20T12:42:47.950Z,2021-09-25T04:05:45.400Z,5
10002,"new zealand, children, sa, mother, found, dead, new, zealand",2021-09-17T10:27:45.750Z,2021-09-19T06:09:44.417Z,8
10207,"west rand, unrestsa, anc, councillor, appears, charges, inciting, violence",2021-09-20T12:26:36.023Z,2021-09-23T04:29:02.937Z,2
9525,"elections 2021, cape town, cape, town, battle, lines, drawn, parties",2021-09-13T03:26:54.020Z,2021-09-18T14:56:26.093Z,3
10227,"idols sa, contestant, withdraws, competition",2021-09-20T14:02:55.693Z,2021-09-20T14:02:55.693Z,1
10044,"plans, womenowned, bank, crash, cooperative, weeks, pay, money",2021-09-18T07:22:50.307Z,2021-09-18T07:22:50.307Z,1
10055,"masks, international, airlines, banning, cloth, flights, favour, medical",2021-09-18T14:13:09.990Z,2021-09-18T14:13:09.990Z,1
10220,"home affairs, pics, man, arrested, authorising, official, documents",2021-09-20T13:25:49.913Z,2021-09-20T13:25:49.913Z,1
10244,"joburg, man, burnt, death, breaking, transformer, substation, protest",2021-09-20T16:47:08.187Z,2021-09-22T04:17:10.733Z,3
10059,"top 14, watch, sa, ryno, pieterse, shown, straight, red",2021-09-18T15:32:01.077Z,2021-09-18T15:32:01.077Z,1
9933,"sharks, flyhalf, signs, loan, deal, israeli, club",2021-09-16T09:28:43.987Z,2021-09-16T09:28:43.987Z,1
9618,"women, taliban, rights, afghan, breaking, promises, un, chief",2021-09-13T12:48:16.500Z,2021-09-19T18:29:55.230Z,4
1007,"cape town, city, housing, western cape, cape, land, da, residents",2021-03-13T07:28:49.677Z,2021-08-29T12:59:37.667Z,110
10084,"doctor, broke, texas, law, performed, abortion, cant, sit",2021-09-19T07:20:37.927Z,2021-09-19T07:20:37.927Z,1
9527,"proteas, series, win, t20 world cup, t20, sri lanka, spinners, csa",2021-09-13T04:05:14.647Z,2021-09-18T23:08:41.697Z,20
3247,"cape town, water, residents, parts, taste, smell, advised, avoid",2021-04-29T05:10:32.903Z,2021-05-05T03:09:43.447Z,4
10032,"uefa champions league, showmax pro, watch, phone",2021-09-17T18:19:20.077Z,2021-09-17T18:19:20.077Z,1
10013,"watch, close, personal, nissan, 400z, twinturbo, 294kw, v6",2021-09-17T12:22:06.987Z,2021-09-17T12:22:06.987Z,1
9654,"youtuber, subscribers, deleted, channel, making, crying, son, pose",2021-09-13T19:51:50.707Z,2021-09-15T10:47:50.780Z,2
9824,"joburg, waterfall, city, bigger",2021-09-15T09:03:48.220Z,2021-09-15T09:03:48.220Z,1
